v8-version,10,2,154,13,-node.9,0
v8-platform,macos,macos
shared-library,/Users/tiagolandim/.nvm/versions/node/v18.7.0/bin/node,0x102551000,0x103b69077,39124992
shared-library,/usr/lib/system/libsystem_coreservices.dylib,0x7ff811c4c720,0x7ff811c502c0,95518720
shared-library,/usr/lib/system/libsystem_darwin.dylib,0x7ff808b3c240,0x7ff808b43356,95518720
shared-library,/usr/lib/system/libsystem_dnssd.dylib,0x7ff811fde794,0x7ff811fe41e7,95518720
shared-library,/usr/lib/system/libsystem_featureflags.dylib,0x7ff805da8c17,0x7ff805daac06,95518720
shared-library,/usr/lib/system/libsystem_info.dylib,0x7ff805f15030,0x7ff805f3a9d6,95518720
shared-library,/usr/lib/system/libsystem_m.dylib,0x7ff811f14c80,0x7ff811f506f0,95518720
shared-library,/usr/lib/system/libsystem_malloc.dylib,0x7ff805d35350,0x7ff805d58430,95518720
shared-library,/usr/lib/system/libsystem_networkextension.dylib,0x7ff80aa3f1c2,0x7ff80aa50ade,95518720
shared-library,/usr/lib/system/libsystem_notify.dylib,0x7ff808f7cb24,0x7ff808f89ed5,95518720
shared-library,/usr/lib/system/libsystem_sandbox.dylib,0x7ff8108753f8,0x7ff81087931a,95518720
shared-library,/usr/lib/system/libsystem_secinit.dylib,0x7ff811fd8191,0x7ff811fd9546,95518720
shared-library,/usr/lib/system/libsystem_kernel.dylib,0x7ff805ea42e0,0x7ff805ecc938,95518720
shared-library,/usr/lib/system/libsystem_platform.dylib,0x7ff805f0aec0,0x7ff805f12032,95518720
shared-library,/usr/lib/system/libsystem_pthread.dylib,0x7ff805eddcc0,0x7ff805ee6715,95518720
shared-library,/usr/lib/system/libsystem_symptoms.dylib,0x7ff80c4f8dce,0x7ff80c4fe4ca,95518720
shared-library,/usr/lib/system/libsystem_trace.dylib,0x7ff805c870a0,0x7ff805c9c21a,95518720
shared-library,/usr/lib/system/libunwind.dylib,0x7ff811fb23f0,0x7ff811fb746a,95518720
shared-library,/usr/lib/system/libxpc.dylib,0x7ff805c46e60,0x7ff805c75092,95518720
shared-library,/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,0x7ff808ebeba0,0x7ff808f62ff6,95518720
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/CoreServices,0x7ff81882ffc0,0x7ff81882ffc0,95518720
shared-library,/usr/lib/libDiagnosticMessagesClient.dylib,0x7ff80d258f87,0x7ff80d259c04,95518720
shared-library,/usr/lib/libenergytrace.dylib,0x7ff80aa5577f,0x7ff80aa55d3e,95518720
shared-library,/usr/lib/libbsm.0.dylib,0x7ff811595be8,0x7ff8115a2fe9,95518720
shared-library,/usr/lib/libz.1.dylib,0x7ff811f01880,0x7ff811f0dbf5,95518720
shared-library,/usr/lib/system/libkxld.dylib,0x7ff811f89220,0x7ff811f9fde4,95518720
shared-library,/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,0x7ff80a69b1e0,0x7ff80a9000cd,95518720
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/FSEvents,0x7ff80e583f00,0x7ff80e58dfb0,95518720
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,0x7ff808b4abd0,0x7ff808c2d4b3,95518720
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata,0x7ff80d29cc00,0x7ff80d31bfec,95518720
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x7ff811c52890,0x7ff811c772f3,95518720
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x7ff8121b3920,0x7ff812204e10,95518720
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x7ff80c480a70,0x7ff80c4df620,95518720
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x7ff8063d8690,0x7ff8065ba2dc,95518720
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x7ff8126fd420,0x7ff81273d770,95518720
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x7ff80e59194f,0x7ff80e5ae6c4,95518720
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x7ff8085291f0,0x7ff808805eb0,95518720
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x7ff8069dce30,0x7ff806a4cd90,95518720
shared-library,/usr/lib/libapple_nghttp2.dylib,0x7ff81223e830,0x7ff81224e73a,95518720
shared-library,/usr/lib/libcompression.dylib,0x7ff812271580,0x7ff8122d1b07,95518720
shared-library,/usr/lib/libnetwork.dylib,0x7ff80a698fc0,0x7ff80a698fc0,95518720
shared-library,/usr/lib/libsqlite3.dylib,0x7ff80c100650,0x7ff80c2bf83a,95518720
shared-library,/System/Library/Frameworks/Foundation.framework/Versions/C/Foundation,0x7ff806cf2c90,0x7ff807419954,95518720
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x7ff80c501dd0,0x7ff80cfe2dba,95518720
shared-library,/usr/lib/libCoreEntitlements.dylib,0x7ffb205ce4f0,0x7ffb205d46c7,95518720
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x7ffb0e320b50,0x7ffb0e340feb,95518720
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x7ff80c0e6df0,0x7ff80c0fa580,95518720
shared-library,/usr/lib/libMobileGestalt.dylib,0x7ff80aa57980,0x7ff80aa974f7,95518720
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x7ff811c2b800,0x7ff811c3706a,95518720
shared-library,/usr/lib/libcoretls.dylib,0x7ff81157dea0,0x7ff811590849,95518720
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x7ff8127660a8,0x7ff812766df2,95518720
shared-library,/usr/lib/libpam.2.dylib,0x7ff81226c208,0x7ff81226f21a,95518720
shared-library,/usr/lib/libxar.1.dylib,0x7ff8127d2b90,0x7ff8127deab5,95518720
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x7ff80e5bae90,0x7ff80e5f0250,95518720
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x7ff80d333830,0x7ff80d339196,95518720
shared-library,/usr/lib/libarchive.2.dylib,0x7ff81212b650,0x7ff81219de49,95518720
shared-library,/usr/lib/libxml2.2.dylib,0x7ff80e6029c0,0x7ff80e6c1dc4,95518720
shared-library,/usr/lib/liblangid.dylib,0x7ff8108803ee,0x7ff810880db6,95518720
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x7ff8166e83d0,0x7ff8167bddf0,95518720
shared-library,/usr/lib/swift/libswiftCore.dylib,0x7ff814835c60,0x7ff814bf3614,95518720
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x7ff90a791550,0x7ff90a796110,95518720
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x7ff908797110,0x7ff90879b39a,95518720
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x7ff81a052f50,0x7ff81a06231e,95518720
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x7ff90a7acc70,0x7ff90a7acfab,95518720
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x7ff81c441810,0x7ff81c44310a,95518720
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x7ff90a7a2b20,0x7ff90a7aa2c0,95518720
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x7ffb215a2d30,0x7ffb215d9525,95518720
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x7ffb216e2760,0x7ffb2175f288,95518720
shared-library,/usr/lib/swift/libswiftos.dylib,0x7ff81c445320,0x7ff81c457c00,95518720
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x7ff81087b807,0x7ff81087e2dc,95518720
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x7ff81128d5c0,0x7ff81129741a,95518720
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x7ff80f92b950,0x7ff80f939621,95518720
shared-library,/usr/lib/libpcap.A.dylib,0x7ff811ff2e60,0x7ff812013a98,95518720
shared-library,/usr/lib/libdns_services.dylib,0x7ff80c4f02ad,0x7ff80c4f6324,95518720
shared-library,/usr/lib/liblzma.5.dylib,0x7ff81274c48c,0x7ff81275e7d8,95518720
shared-library,/usr/lib/libbz2.1.0.dylib,0x7ff811c3be00,0x7ff811c49f15,95518720
shared-library,/usr/lib/libiconv.2.dylib,0x7ff812028520,0x7ff81203c089,95518720
shared-library,/usr/lib/libcharset.1.dylib,0x7ff811f7f9f9,0x7ff811f7fee0,95518720
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x7ffb21627740,0x7ffb216c5baa,95518720
shared-library,/usr/lib/libheimdal-asn1.dylib,0x7ff812d677d0,0x7ff812d6fcf9,95518720
shared-library,/usr/lib/libCheckFix.dylib,0x7ff811572ce3,0x7ff811579372,95518720
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x7ff80aac6fd0,0x7ff80aadbd81,95518720
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x7ff810882f90,0x7ff81094992e,95518720
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x7ff80d25be20,0x7ff80d28fc30,95518720
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x7ff818ad9000,0x7ff818ad9000,95518720
shared-library,/usr/lib/libmecab.dylib,0x7ff8115a59a0,0x7ff8115f2310,95518720
shared-library,/usr/lib/libCRFSuite.dylib,0x7ff806a5bb10,0x7ff806a8ac90,95518720
shared-library,/usr/lib/libgermantok.dylib,0x7ff811600050,0x7ff811601dca,95518720
shared-library,/usr/lib/libThaiTokenizer.dylib,0x7ff812219e52,0x7ff81221ae16,95518720
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x7ff80d33ade0,0x7ff80de939ea,95518720
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x7ff818803000,0x7ff818803000,95518720
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x7ff812815420,0x7ff81297b361,95518720
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x7ff811088020,0x7ff81126f1bd,95518720
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x7ff8067918b0,0x7ff80691882e,95518720
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x7ff81234ff90,0x7ff8126f805c,95518720
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x7ff8116032ec,0x7ff811615f3e,95518720
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x7ff812256970,0x7ff812268bf8,95518720
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x7ff81234a04b,0x7ff81234e0dc,95518720
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x7ff81096f030,0x7ff811065c9b,95518720
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x7ff806965d90,0x7ff8069d7046,95518720
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x7ffb0d65d730,0x7ffb0d8e3c00,95518720
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x7ff80e5682a0,0x7ff80e57b89f,95518720
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x7ff80e55bff5,0x7ff80e562a72,95518720
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x7ff812768000,0x7ff8127bab90,95518720
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x7ff8114b6ac0,0x7ff8114fdc41,95518720
shared-library,/usr/lib/libutil.dylib,0x7ff8127e15b0,0x7ff8127e3966,95518720
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x7ffb0c864460,0x7ffb0c9165dc,95518720
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x7ff808e821c0,0x7ff808eb21da,95518720
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x7ff80e5b7b1b,0x7ff80e5b978e,95518720
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x7ffa23a9d81a,0x7ffa23aa6516,95518720
shared-library,/usr/lib/libmis.dylib,0x7ff90a771660,0x7ff90a77e19e,95518720
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x7ff918c3e270,0x7ff918c40682,95518720
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x7ffa129d7842,0x7ffa129d8a86,95518720
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x7ff80d22ff00,0x7ff80d24ff30,95518720
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x7ff81221c390,0x7ff81223afc9,95518720
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x7ff807703370,0x7ff80782f618,95518720
shared-library,/usr/lib/libxslt.1.dylib,0x7ff8127e4fb0,0x7ff812805337,95518720
shared-library,/usr/lib/libcmph.dylib,0x7ff81211989c,0x7ff812127cde,95518720
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x7ff81127aa40,0x7ff8112891d0,95518720
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x7ff810969840,0x7ff81096d0a4,95518720
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x7ff80691c840,0x7ff80695b5da,95518720
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x7ff8115440c4,0x7ff81155c0c1,95518720
shared-library,/usr/lib/libTLE.dylib,0x7ffb207047a0,0x7ffb20709b18,95518720
shared-library-end
tick,0x7ff805b78643,1930,0,0x0,6
profiler,begin,1000
tick,0x1028e7ca8,3239,0,0x0,6
tick,0x10339a25d,4993,0,0x0,6
tick,0x10347affd,5691,0,0x0,6
new,CodeRange,0x1131c8000,0
new,MemoryChunk,0xb463c1c0000,262144
tick,0x102d9100d,7214,0,0x0,6
new,MemoryChunk,0xb46fb440000,262144
new,MemoryChunk,0xb465ee00000,262144
new,MemoryChunk,0xb46a4100000,262144
new,MemoryChunk,0xb4631f80000,262144
heap-capacity,1030976
heap-available,2198828672
tick,0x1028e801e,8260,0,0x0,6
new,MemoryChunk,0xb4630580000,262144
new,MemoryChunk,0xb4631d40000,262144
tick,0x102a9cc10,10794,0,0x0,6
new,MemoryChunk,0xb4665140000,262144
new,MemoryChunk,0xb469fcc0000,262144
new,MemoryChunk,0xb46d2c80000,262144
new,MemoryChunk,0xb4680680000,262144
new,MemoryChunk,0xb46d1080000,262144
new,MemoryChunk,0xb462a840000,262144
tick,0x102d8f98b,12081,0,0x0,6
new,MemoryChunk,0xb46634c0000,262144
new,MemoryChunk,0xb461e340000,262144
new,MemoryChunk,0x113200000,262144
tick,0x102d8f9e6,13299,0,0x0,6
code-creation,Builtin,2,14215,0x1030d8fc0,792,DeoptimizationEntry_Eager
code-creation,Builtin,2,14445,0x1030d9300,796,DeoptimizationEntry_Lazy
code-creation,Builtin,2,14454,0x1030d9640,796,DeoptimizationEntry_Unused
code-creation,Builtin,2,14462,0x1030d9980,1364,RecordWriteEmitRememberedSetSaveFP
code-creation,Builtin,2,14471,0x1030d9f00,460,RecordWriteOmitRememberedSetSaveFP
code-creation,Builtin,2,14480,0x1030da100,644,RecordWriteEmitRememberedSetIgnoreFP
code-creation,Builtin,2,14490,0x1030da3c0,216,RecordWriteOmitRememberedSetIgnoreFP
code-creation,Builtin,2,14499,0x1030da4c0,364,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,14507,0x1030da640,128,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,14515,0x1030da700,64,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,14524,0x1030da780,316,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,14533,0x1030da8c0,368,CallFunction_ReceiverIsNotNullOrUndefined
tick,0x7ff805f105d0,14790,0,0x0,6
code-creation,Builtin,2,14897,0x1030daa40,404,CallFunction_ReceiverIsAny
code-creation,Builtin,2,14909,0x1030dac00,104,CallBoundFunction
code-creation,Builtin,2,14917,0x1030dac80,828,CallWrappedFunction
code-creation,Builtin,2,14925,0x1030dafc0,168,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,14934,0x1030db080,168,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,14944,0x1030db140,168,Call_ReceiverIsAny
code-creation,Builtin,2,14951,0x1030db200,972,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,14962,0x1030db600,964,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,14972,0x1030dba00,1052,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,14982,0x1030dbe40,1044,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,14992,0x1030dc280,1052,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,15002,0x1030dc6c0,1044,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,15011,0x1030dcb00,916,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,15021,0x1030dcec0,916,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,15031,0x1030dd280,916,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,15040,0x1030dd640,744,CallProxy
code-creation,Builtin,2,15047,0x1030dd940,152,CallVarargs
code-creation,Builtin,2,15054,0x1030dda00,940,CallWithSpread
code-creation,Builtin,2,15062,0x1030dddc0,1944,CallWithSpread_Baseline
code-creation,Builtin,2,15070,0x1030de580,1888,CallWithSpread_WithFeedback
code-creation,Builtin,2,15079,0x1030ded00,936,CallWithArrayLike
code-creation,Builtin,2,15087,0x1030df0c0,1864,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,15095,0x1030df840,156,CallForwardVarargs
code-creation,Builtin,2,15103,0x1030df900,156,CallFunctionForwardVarargs
code-creation,Builtin,2,15112,0x1030df9c0,136,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,15131,0x1030dfa80,236,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,15141,0x1030dfb80,324,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,15151,0x1030dfd00,32,ConstructFunction
code-creation,Builtin,2,15158,0x1030dfd40,104,ConstructBoundFunction
code-creation,Builtin,2,15166,0x1030dfdc0,28,ConstructedNonConstructable
code-creation,Builtin,2,15174,0x1030dfe00,100,Construct
code-creation,Builtin,2,15181,0x1030dfe80,152,ConstructVarargs
code-creation,Builtin,2,15188,0x1030dff40,964,ConstructWithSpread
code-creation,Builtin,2,15195,0x1030e0340,1748,ConstructWithSpread_Baseline
code-creation,Builtin,2,15203,0x1030e0a40,1736,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,15212,0x1030e1140,964,ConstructWithArrayLike
code-creation,Builtin,2,15220,0x1030e1540,1700,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,15229,0x1030e1c00,196,ConstructForwardVarargs
code-creation,Builtin,2,15237,0x1030e1d00,196,ConstructFunctionForwardVarargs
code-creation,Builtin,2,15245,0x1030e1e00,772,Construct_Baseline
code-creation,Builtin,2,15252,0x1030e2140,796,Construct_WithFeedback
code-creation,Builtin,2,15259,0x1030e2480,476,JSConstructStubGeneric
code-creation,Builtin,2,15267,0x1030e2680,368,JSBuiltinsConstructStub
code-creation,Builtin,2,15274,0x1030e2800,652,FastNewObject
code-creation,Builtin,2,15281,0x1030e2ac0,296,FastNewClosure
code-creation,Builtin,2,15288,0x1030e2c00,724,ConstructProxy
code-creation,Builtin,2,15295,0x1030e2f00,192,JSEntry
code-creation,Builtin,2,15301,0x1030e3000,192,JSConstructEntry
code-creation,Builtin,2,15308,0x1030e3100,192,JSRunMicrotasksEntry
code-creation,Builtin,2,15315,0x1030e3200,100,JSEntryTrampoline
code-creation,Builtin,2,15322,0x1030e3280,100,JSConstructEntryTrampoline
code-creation,Builtin,2,15330,0x1030e3300,288,ResumeGeneratorTrampoline
code-creation,Builtin,2,15338,0x1030e3440,1500,StringFromCodePointAt
code-creation,Builtin,2,15346,0x1030e3a40,528,StringEqual
code-creation,Builtin,2,15352,0x1030e3c80,280,StringGreaterThan
code-creation,Builtin,2,15360,0x1030e3dc0,280,StringGreaterThanOrEqual
code-creation,Builtin,2,15368,0x1030e3f00,280,StringLessThan
code-creation,Builtin,2,15375,0x1030e4040,280,StringLessThanOrEqual
code-creation,Builtin,2,15382,0x1030e4180,2420,StringSubstring
code-creation,Builtin,2,15390,0x1030e4b00,80,OrderedHashTableHealIndex
code-creation,Builtin,2,15399,0x1030e4b80,1264,InterpreterEntryTrampoline
code-creation,Builtin,2,15407,0x1030e5080,76,InterpreterPushArgsThenCall
code-creation,Builtin,2,15415,0x1030e5100,84,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,15424,0x1030e5180,84,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,15434,0x1030e5200,84,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,15443,0x1030e5280,84,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,15453,0x1030e5300,88,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,15463,0x1030e5380,84,InterpreterEnterAtBytecode
code-creation,Builtin,2,15471,0x1030e5400,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,15480,0x1030e5500,52,InterpreterOnStackReplacement
code-creation,Builtin,2,15488,0x1030e5540,688,BaselineOutOfLinePrologue
code-creation,Builtin,2,15496,0x1030e5800,56,BaselineOnStackReplacement
code-creation,Builtin,2,15504,0x1030e5840,84,BaselineLeaveFrame
code-creation,Builtin,2,15511,0x1030e58c0,220,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,15520,0x1030e59c0,228,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,15530,0x1030e5ac0,196,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,15539,0x1030e5bc0,1184,CompileLazy
code-creation,Builtin,2,15546,0x1030e6080,72,CompileLazyDeoptimizedCode
code-creation,Builtin,2,15554,0x1030e6100,256,InstantiateAsmJs
code-creation,Builtin,2,15561,0x1030e6240,32,NotifyDeoptimized
code-creation,Builtin,2,15569,0x1030e6280,52,ContinueToCodeStubBuiltin
code-creation,Builtin,2,15577,0x1030e62c0,60,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,15589,0x1030e6300,56,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,15597,0x1030e6340,64,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,15606,0x1030e63c0,292,CallApiCallback
code-creation,Builtin,2,15614,0x1030e6500,276,CallApiGetter
code-creation,Builtin,2,15621,0x1030e6640,12,HandleApiCall
